date,q,qin,z
2016-10-01,9510.00,16300.00,162.15
2016-10-02,9470.00,16400.00,162.88
2016-10-03,9350.00,14800.00,163.51
2016-10-04,9260.00,13500.00,163.95
2016-10-05,9290.00,13000.00,164.35
2016-10-06,9540.00,12500.00,164.61
2016-10-07,9320.00,13000.00,164.94
2016-10-08,9210.00,12200.00,165.26
2016-10-09,9280.00,12000.00,165.43
2016-10-10,9230.00,12000.00,165.79
2016-10-11,8800.00,13500.00,166.18
2016-10-12,8730.00,12500.00,166.74
2016-10-13,8690.00,13000.00,167.23
2016-10-14,9050.00,12800.00,167.66
2016-10-15,8940.00,12800.00,168.11
2016-10-16,8910.00,13500.00,168.67
2016-10-17,9050.00,13800.00,169.23
2016-10-18,9570.00,14000.00,169.78
2016-10-19,10100.00,13800.00,170.16
2016-10-20,10100.00,13500.00,170.60
2016-10-21,10000.00,13500.00,171.03
2016-10-22,10300.00,12300.00,171.40
2016-10-23,10300.00,12500.00,171.59
2016-10-24,10400.00,12500.00,171.68
2016-10-25,10300.00,12300.00,171.90
2016-10-26,11400.00,15000.00,172.15
2016-10-27,11700.00,16500.00,172.58
2016-10-28,11800.00,16500.00,172.94
2016-10-29,10200.00,14300.00,173.30
2016-10-30,8720.00,14300.00,173.85
2016-10-31,8690.00,14300.00,174.42
2016-11-01,6870.00,14500.00,175.00
2016-11-02,14200.00,13500.00,174.94
2016-11-03,14100.00,11000.00,174.73
2016-11-04,12500.00,10000.00,174.55
2016-11-05,11300.00,9500.00,174.42
2016-11-06,11300.00,9500.00,174.41
2016-11-07,11800.00,11200.00,174.35
2016-11-08,13600.00,12000.00,174.25
2016-11-09,13700.00,14500.00,174.45
2016-11-10,14000.00,17300.00,174.83
2016-11-11,15600.00,14800.00,174.90
2016-11-12,14500.00,12500.00,174.84
2016-11-13,14000.00,12000.00,174.66
2016-11-14,13600.00,10800.00,174.52
2016-11-15,13200.00,9800.00,174.31
2016-11-16,13300.00,9600.00,174.04
2016-11-17,11400.00,9500.00,173.89
2016-11-18,10200.00,8900.00,173.85
2016-11-19,9530.00,8700.00,173.89
2016-11-20,9490.00,8700.00,173.88
2016-11-21,9570.00,8200.00,173.91
2016-11-22,8960.00,7900.00,173.79
2016-11-23,8360.00,7700.00,173.88
2016-11-24,7240.00,7300.00,174.02
2016-11-25,7220.00,7300.00,174.14
2016-11-26,7160.00,8300.00,174.43
2016-11-27,7380.00,8300.00,174.61
2016-11-28,7370.00,8500.00,174.65
2016-11-29,7380.00,7800.00,174.72
2016-11-30,8580.00,7600.00,174.74
2016-12-01,9790.00,7800.00,174.66
2016-12-02,9800.00,7300.00,174.52
2016-12-03,8800.00,7400.00,174.51
2016-12-04,8940.00,8000.00,174.54
2016-12-05,8930.00,7500.00,174.45
2016-12-06,8940.00,7400.00,174.31
2016-12-07,8910.00,6750.00,174.28
2016-12-08,8530.00,6550.00,174.23
2016-12-09,8600.00,6400.00,174.05
2016-12-10,8580.00,6200.00,173.90
2016-12-11,8620.00,6100.00,173.75
2016-12-12,8610.00,6100.00,173.66
2016-12-13,8160.00,6100.00,173.55
2016-12-14,8180.00,6000.00,173.43
2016-12-15,7400.00,5600.00,173.32
2016-12-16,7400.00,5800.00,173.25
2016-12-17,7400.00,5800.00,173.18
2016-12-18,7400.00,5900.00,173.09
2016-12-19,7390.00,5900.00,173.00
2016-12-20,7430.00,5900.00,172.85
2016-12-21,7450.00,5800.00,172.80
2016-12-22,7450.00,5800.00,172.69
2016-12-23,6390.00,5800.00,172.58
2016-12-24,6390.00,6000.00,172.57
2016-12-25,6400.00,5800.00,172.51
2016-12-26,6390.00,5600.00,172.49
2016-12-27,6200.00,5700.00,172.49
2016-12-28,6200.00,5700.00,172.45
2016-12-29,7000.00,5800.00,172.39
2016-12-30,7060.00,5800.00,172.28
2016-12-31,7080.00,5900.00,172.16
2017-01-01,6240.00,5800.00,172.16
2017-01-02,6250.00,5700.00,172.14
2017-01-03,6260.00,5300.00,172.03
2017-01-04,6270.00,4950.00,171.92
2017-01-05,6260.00,5100.00,171.82
2017-01-06,6250.00,5600.00,171.73
2017-01-07,6260.00,5500.00,171.77
2017-01-08,6260.00,5500.00,171.71
2017-01-09,6260.00,5400.00,171.64
2017-01-10,6270.00,5000.00,171.58
2017-01-11,6260.00,5000.00,171.48
2017-01-12,6280.00,5400.00,171.45
2017-01-13,6280.00,5500.00,171.48
2017-01-14,6280.00,5400.00,171.44
2017-01-15,6200.00,5300.00,171.33
2017-01-16,6270.00,4900.00,171.18
2017-01-17,6270.00,5200.00,171.18
2017-01-18,6890.00,5200.00,171.06
2017-01-19,7040.00,5500.00,170.93
2017-01-20,7020.00,6000.00,170.84
2017-01-21,6390.00,5700.00,170.83
2017-01-22,6360.00,5700.00,170.76
2017-01-23,6570.00,5700.00,170.72
2017-01-24,6360.00,5700.00,170.64
2017-01-25,6530.00,5600.00,170.56
2017-01-26,6570.00,5400.00,170.46
2017-01-27,5300.00,5100.00,170.41
2017-01-28,5370.00,4700.00,170.19
2017-01-29,5380.00,4500.00,170.04
2017-01-30,5380.00,4500.00,169.82
2017-01-31,5360.00,4600.00,169.68
2017-02-01,5340.00,4500.00,169.50
2017-02-02,5380.00,4500.00,169.30
2017-02-03,5350.00,4400.00,169.13
2017-02-04,6450.00,4400.00,168.93
2017-02-05,6450.00,4400.00,168.77
2017-02-06,6450.00,4400.00,168.54
2017-02-07,6460.00,4500.00,168.38
2017-02-08,6490.00,4600.00,168.26
2017-02-09,6480.00,4800.00,168.16
2017-02-10,6500.00,5400.00,168.09
2017-02-11,6490.00,6000.00,168.12
2017-02-12,6470.00,5600.00,168.09
2017-02-13,7020.00,5900.00,168.08
2017-02-14,7030.00,5900.00,168.03
2017-02-15,7080.00,6100.00,167.97
2017-02-16,7040.00,6100.00,167.98
2017-02-17,7000.00,5900.00,167.84
2017-02-18,7030.00,5900.00,167.73
2017-02-19,7040.00,5900.00,167.70
2017-02-20,7070.00,5800.00,167.54
2017-02-21,7080.00,5700.00,167.40
2017-02-22,7090.00,5800.00,167.46
2017-02-23,7070.00,6200.00,167.46
2017-02-24,7830.00,6500.00,167.53
2017-02-25,7760.00,6600.00,167.45
2017-02-26,7770.00,6200.00,167.32
2017-02-27,7790.00,6200.00,167.25
2017-02-28,7810.00,6200.00,167.15
2017-03-01,7830.00,6300.00,167.03
2017-03-02,7830.00,6200.00,166.87
2017-03-03,7840.00,6200.00,166.78
2017-03-04,7840.00,6200.00,166.68
2017-03-05,7870.00,6200.00,166.54
2017-03-06,7850.00,6100.00,166.47
2017-03-07,7870.00,6150.00,166.34
2017-03-08,7880.00,6100.00,166.21
2017-03-09,7850.00,6500.00,166.05
2017-03-10,7880.00,6600.00,166.02
2017-03-11,7870.00,6550.00,165.99
2017-03-12,7880.00,6800.00,165.92
2017-03-13,7890.00,7300.00,165.86
2017-03-14,7890.00,8000.00,165.95
2017-03-15,7870.00,7600.00,166.06
2017-03-16,7880.00,7800.00,166.20
2017-03-17,7880.00,8000.00,166.29
2017-03-18,8400.00,8200.00,166.40
2017-03-19,8400.00,8100.00,166.41
2017-03-20,8420.00,7600.00,166.42
2017-03-21,8940.00,6500.00,166.28
2017-03-22,8920.00,6400.00,166.12
2017-03-23,8920.00,6400.00,165.87
2017-03-24,9040.00,6400.00,165.70
2017-03-25,9000.00,6300.00,165.48
2017-03-26,9030.00,6100.00,165.22
2017-03-27,9030.00,6100.00,164.93
2017-03-28,9050.00,6300.00,164.77
2017-03-29,9660.00,6600.00,164.47
2017-03-30,9630.00,6400.00,164.23
2017-03-31,9670.00,6600.00,164.04
2017-04-01,9740.00,6300.00,163.68
2017-04-02,9760.00,6300.00,163.45
2017-04-03,9810.00,6300.00,163.18
2017-04-04,9810.00,6300.00,162.90
2017-04-05,9880.00,6300.00,162.58
2017-04-06,9900.00,6500.00,162.33
2017-04-07,9910.00,6300.00,161.94
2017-04-08,9440.00,6300.00,161.65
2017-04-09,9420.00,9000.00,161.71
2017-04-10,9440.00,11000.00,162.09
2017-04-11,9900.00,9200.00,162.29
2017-04-12,11000.00,9100.00,162.25
2017-04-13,11000.00,9500.00,162.16
2017-04-14,11000.00,9500.00,162.16
2017-04-15,11000.00,9500.00,162.10
2017-04-16,11000.00,9600.00,162.04
2017-04-17,11000.00,10500.00,162.14
2017-04-18,11500.00,9500.00,162.03
2017-04-19,11600.00,9300.00,161.82
2017-04-20,11600.00,9500.00,161.61
2017-04-21,12400.00,10800.00,161.59
2017-04-22,12500.00,10800.00,161.49
2017-04-23,12500.00,10500.00,161.43
2017-04-24,12500.00,9800.00,161.16
2017-04-25,12500.00,10000.00,160.86
2017-04-26,13400.00,10500.00,160.59
2017-04-27,13400.00,10500.00,160.25
2017-04-28,13400.00,13000.00,160.13
2017-04-29,12400.00,13800.00,160.28
2017-04-30,12400.00,12500.00,160.45
2017-05-01,12400.00,11000.00,160.38
2017-05-02,12400.00,10000.00,160.17
2017-05-03,13500.00,10000.00,159.79
2017-05-04,13800.00,12000.00,159.84
2017-05-05,13800.00,13000.00,159.77
2017-05-06,13900.00,13000.00,159.82
2017-05-07,14100.00,13000.00,159.83
2017-05-08,14900.00,11500.00,159.67
2017-05-09,15300.00,11300.00,159.29
2017-05-10,15600.00,11500.00,158.87
2017-05-11,18700.00,16000.00,158.25
2017-05-12,19100.00,15000.00,158.45
2017-05-13,18800.00,13500.00,157.98
2017-05-14,17800.00,12600.00,157.43
2017-05-15,16900.00,11000.00,156.87
2017-05-16,16900.00,10300.00,156.20
2017-05-17,17100.00,10000.00,155.52
2017-05-18,17300.00,10000.00,154.75
2017-05-19,15500.00,10000.00,154.16
2017-05-20,11200.00,10000.00,153.81
2017-05-21,12600.00,10600.00,153.57
2017-05-22,14800.00,12200.00,153.10
2017-05-23,15500.00,13800.00,152.80
2017-05-24,16700.00,13000.00,152.45
2017-05-25,18400.00,12400.00,151.79
2017-05-26,16300.00,12500.00,151.27
2017-05-27,14800.00,12200.00,150.96
2017-05-28,14900.00,11500.00,150.64
2017-05-29,14300.00,11000.00,150.28
2017-05-30,14500.00,10100.00,149.88
2017-05-31,15900.00,10000.00,149.26
2017-06-01,15400.00,9900.00,148.47
2017-06-02,13400.00,9000.00,147.89
2017-06-03,13800.00,9000.00,147.44
2017-06-04,13900.00,10000.00,147.03
2017-06-05,14600.00,18000.00,147.47
2017-06-06,18300.00,15500.00,147.46
2017-06-07,19100.00,14600.00,147.07
2017-06-08,18900.00,15000.00,146.46
2017-06-09,19900.00,14800.00,145.75
2017-06-10,17700.00,22000.00,145.35
2017-06-11,14100.00,17000.00,145.91
2017-06-12,17300.00,16000.00,145.92
2017-06-13,18600.00,16800.00,145.98
2017-06-14,18700.00,16000.00,145.66
2017-06-15,14300.00,16500.00,145.61
2017-06-16,18700.00,20500.00,145.97
2017-06-17,23600.00,24000.00,146.10
2017-06-18,24100.00,23000.00,146.27
2017-06-19,24100.00,21600.00,146.36
2017-06-20,23700.00,19500.00,146.10
2017-06-21,19500.00,18800.00,146.06
2017-06-22,19400.00,17300.00,146.04
2017-06-23,19500.00,17000.00,145.86
2017-06-24,19600.00,19200.00,145.47
2017-06-25,19100.00,20000.00,145.47
2017-06-26,21300.00,22800.00,145.63
2017-06-27,26200.00,26500.00,145.71
2017-06-28,26800.00,25000.00,145.88
2017-06-29,27700.00,25000.00,145.57
2017-06-30,25900.00,23800.00,145.66
2017-07-01,27300.00,25000.00,145.34
2017-07-02,12800.00,26000.00,147.31
2017-07-03,7820.00,20500.00,150.00
2017-07-04,7950.00,17500.00,151.71
2017-07-05,7890.00,17500.00,153.00
2017-07-06,9950.00,18000.00,154.12
2017-07-07,15000.00,20000.00,154.68
2017-07-08,19700.00,28500.00,156.13
2017-07-09,25400.00,33000.00,156.82
2017-07-10,25900.00,25500.00,157.05
2017-07-11,28700.00,22500.00,156.17
2017-07-12,28400.00,23000.00,155.44
2017-07-13,29000.00,23000.00,154.68
2017-07-14,27700.00,22500.00,154.02
2017-07-15,27600.00,25000.00,154.00
2017-07-16,28100.00,22800.00,153.42
2017-07-17,28700.00,23500.00,153.38
2017-07-18,25700.00,22800.00,153.21
2017-07-19,23400.00,22000.00,152.90
2017-07-20,23500.00,21000.00,152.49
2017-07-21,23800.00,20000.00,151.87
2017-07-22,24100.00,20000.00,151.18
2017-07-23,24400.00,19000.00,150.42
2017-07-24,25100.00,17500.00,149.31
2017-07-25,20700.00,17000.00,148.33
2017-07-26,17100.00,17000.00,147.76
2017-07-27,17100.00,17000.00,147.53
2017-07-28,17200.00,17000.00,147.28
2017-07-29,17400.00,17000.00,147.04
2017-07-30,17100.00,17500.00,146.69
2017-07-31,17800.00,18000.00,146.48
2017-08-01,16500.00,18000.00,146.49
2017-08-02,15900.00,16000.00,146.45
2017-08-03,15000.00,15500.00,146.25
2017-08-04,15000.00,14500.00,146.07
2017-08-05,13500.00,14500.00,146.03
2017-08-06,13300.00,16500.00,146.30
2017-08-07,14900.00,16500.00,146.55
2017-08-08,17000.00,17500.00,146.49
2017-08-09,17900.00,19000.00,146.53
2017-08-10,18000.00,25000.00,146.47
2017-08-11,16800.00,21500.00,147.42
2017-08-12,16800.00,18800.00,147.86
2017-08-13,16700.00,18200.00,147.81
2017-08-14,16800.00,17500.00,147.73
2017-08-15,18900.00,17500.00,147.38
2017-08-16,18400.00,16500.00,146.99
2017-08-17,18600.00,17000.00,146.61
2017-08-18,17800.00,17500.00,146.42
2017-08-19,17700.00,18200.00,146.43
2017-08-20,17700.00,18200.00,146.56
2017-08-21,17600.00,18200.00,146.70
2017-08-22,17600.00,18400.00,146.75
2017-08-23,17600.00,19000.00,146.92
2017-08-24,17500.00,19200.00,147.10
2017-08-25,17500.00,19500.00,147.36
2017-08-26,18200.00,21500.00,147.74
2017-08-27,18100.00,28500.00,148.36
2017-08-28,25000.00,30000.00,149.71
2017-08-29,24400.00,25500.00,150.61
2017-08-30,27500.00,24500.00,150.43
2017-08-31,27100.00,27000.00,150.18
2017-09-01,26900.00,25000.00,150.49
2017-09-02,23500.00,21500.00,150.74
2017-09-03,20800.00,24000.00,151.35
2017-09-04,19600.00,21000.00,151.71
2017-09-05,18600.00,19000.00,151.83
2017-09-06,18500.00,19300.00,151.83
2017-09-07,16900.00,19000.00,151.82
2017-09-08,17500.00,21000.00,152.18
2017-09-09,17600.00,22500.00,152.88
2017-09-10,17100.00,38000.00,154.63
2017-09-11,16700.00,33000.00,156.89
2017-09-12,17600.00,33300.00,158.88
2017-09-13,18900.00,27000.00,160.51
2017-09-14,18600.00,25000.00,161.54
2017-09-15,18500.00,22500.00,162.33
2017-09-16,18400.00,19500.00,162.80
2017-09-17,18500.00,17500.00,162.86
2017-09-18,18400.00,17800.00,162.88
2017-09-19,18500.00,19000.00,162.91
2017-09-20,19100.00,18500.00,163.01
2017-09-21,15600.00,17500.00,163.33
2017-09-22,15800.00,16300.00,163.45
2017-09-23,15800.00,17500.00,163.68
2017-09-24,15500.00,18500.00,163.91
2017-09-25,15500.00,20000.00,164.80
2017-09-26,16900.00,20000.00,165.12
2017-09-27,21500.00,23500.00,164.86
2017-09-28,24900.00,29000.00,165.88
2017-09-29,24900.00,26500.00,166.04
2017-09-30,24800.00,23000.00,166.31
2017-10-01,17100.00,21000.00,167.00
2017-10-02,12800.00,21500.00,167.72
2017-10-03,12100.00,21000.00,168.49
2017-10-04,13900.00,34000.00,169.78
2017-10-05,17100.00,34000.00,171.40
2017-10-06,23000.00,34800.00,172.35
2017-10-07,28300.00,27000.00,172.50
2017-10-08,28300.00,23000.00,172.13
2017-10-09,22900.00,20000.00,172.26
2017-10-10,23400.00,19500.00,171.92
2017-10-11,23500.00,23500.00,171.72
2017-10-12,23300.00,31000.00,172.25
2017-10-13,23200.00,25000.00,172.87
2017-10-14,23000.00,27500.00,173.46
2017-10-15,23000.00,26000.00,174.08
2017-10-16,23000.00,21000.00,174.19
2017-10-17,23100.00,19000.00,173.93
2017-10-18,20200.00,21500.00,173.98
2017-10-19,20200.00,21500.00,174.21
2017-10-20,15700.00,19500.00,174.68
2017-10-21,16200.00,19500.00,175.00
2017-10-22,22900.00,18800.00,174.59
2017-10-23,22900.00,17500.00,174.23
2017-10-24,17100.00,19500.00,174.19
2017-10-25,18700.00,19000.00,174.52
2017-10-26,20000.00,19200.00,174.59
2017-10-27,21400.00,18500.00,174.56
2017-10-28,17100.00,17000.00,174.48
2017-10-29,18800.00,16000.00,174.32
2017-10-30,18800.00,15500.00,174.11
2017-10-31,18000.00,14500.00,173.87
2017-11-01,16800.00,13800.00,173.69
2017-11-02,11400.00,13200.00,173.82
2017-11-03,13000.00,13200.00,173.92
2017-11-04,12900.00,13200.00,173.94
2017-11-05,13000.00,12500.00,173.94
2017-11-06,14300.00,12500.00,173.97
2017-11-07,12000.00,12200.00,174.01
2017-11-08,10400.00,11500.00,174.03
2017-11-09,10300.00,11000.00,174.08
2017-11-10,10400.00,10000.00,174.09
2017-11-11,9530.00,9200.00,174.08
2017-11-12,9540.00,9200.00,174.09
2017-11-13,10500.00,8600.00,174.03
2017-11-14,9270.00,8300.00,173.94
2017-11-15,8740.00,8300.00,173.95
2017-11-16,8730.00,8500.00,173.95
2017-11-17,8700.00,9500.00,174.09
2017-11-18,8620.00,9600.00,174.20
2017-11-19,8650.00,9600.00,174.33
2017-11-20,8590.00,8800.00,174.44
2017-11-21,9250.00,9200.00,174.51
2017-11-22,9260.00,9200.00,174.52
2017-11-23,10700.00,10200.00,174.53
2017-11-24,10700.00,10500.00,174.61
2017-11-25,10700.00,10500.00,174.69
2017-11-26,10700.00,10000.00,174.70
2017-11-27,10500.00,9000.00,174.51
2017-11-28,9590.00,8600.00,174.46
2017-11-29,9590.00,8300.00,174.30
2017-11-30,9690.00,7800.00,174.18
2017-12-01,7620.00,7000.00,173.99
2017-12-02,7640.00,7000.00,173.87
2017-12-03,7650.00,6500.00,173.72
2017-12-04,7650.00,6500.00,173.54
2017-12-05,7400.00,6200.00,173.29
2017-12-06,6980.00,6000.00,173.12
2017-12-07,6870.00,5900.00,173.01
2017-12-08,6890.00,7000.00,172.90
2017-12-09,5660.00,7000.00,172.93
2017-12-10,5670.00,6500.00,172.92
2017-12-11,5690.00,6500.00,172.93
2017-12-12,5640.00,6500.00,172.93
2017-12-13,5630.00,6500.00,172.97
2017-12-14,5650.00,6500.00,172.95
2017-12-15,5640.00,6500.00,172.97
2017-12-16,5650.00,6500.00,172.95
2017-12-17,5650.00,6500.00,172.93
2017-12-18,5660.00,6600.00,172.91
2017-12-19,5700.00,6700.00,172.97
2017-12-20,5650.00,7000.00,173.07
2017-12-21,5650.00,7500.00,173.10
2017-12-22,5680.00,7600.00,173.23
2017-12-23,5660.00,7600.00,173.35
2017-12-24,5660.00,7600.00,173.50
2017-12-25,5660.00,7600.00,173.56
2017-12-26,5620.00,7500.00,173.73
2017-12-27,7210.00,7100.00,173.72
2017-12-28,7690.00,7000.00,173.81
2017-12-29,7670.00,6800.00,173.73
2017-12-30,7670.00,6700.00,173.72
2017-12-31,7700.00,6600.00,173.65
2018-01-01,7690.00,6600.00,173.62
2018-01-02,7700.00,6600.00,173.59
2018-01-03,7710.00,6000.00,173.46
2018-01-04,7020.00,6000.00,173.42
2018-01-05,7720.00,6000.00,173.29
2018-01-06,8420.00,6000.00,173.25
2018-01-07,8430.00,6150.00,173.17
2018-01-08,7270.00,6100.00,173.16
2018-01-09,8400.00,6200.00,173.05
2018-01-10,9010.00,6600.00,172.99
2018-01-11,8940.00,7000.00,172.94
2018-01-12,8430.00,7200.00,172.88
2018-01-13,8370.00,7200.00,172.87
2018-01-14,8480.00,7000.00,172.94
2018-01-15,8370.00,6750.00,172.85
2018-01-16,7720.00,6500.00,172.79
2018-01-17,7700.00,6400.00,172.73
2018-01-18,7720.00,6900.00,172.66
2018-01-19,7790.00,7000.00,172.74
2018-01-20,7740.00,7000.00,172.68
2018-01-21,7810.00,7000.00,172.72
2018-01-22,8990.00,7000.00,172.70
2018-01-23,8990.00,6600.00,172.60
2018-01-24,9130.00,6800.00,172.41
2018-01-25,8690.00,7200.00,172.39
2018-01-26,8640.00,7300.00,172.35
2018-01-27,9260.00,7400.00,172.25
2018-01-28,9260.00,7800.00,172.28
2018-01-29,9970.00,7800.00,172.22
2018-01-30,8700.00,8000.00,172.08
2018-01-31,8740.00,8100.00,171.99
2018-02-01,8760.00,8100.00,171.83
2018-02-02,8780.00,7900.00,171.64
2018-02-03,8800.00,7800.00,171.43
2018-02-04,8800.00,7500.00,171.26
2018-02-05,8810.00,7400.00,171.07
2018-02-06,8850.00,7400.00,170.87
2018-02-07,8830.00,7400.00,170.68
2018-02-08,7620.00,7100.00,170.52
2018-02-09,7230.00,7000.00,170.47
2018-02-10,7150.00,6700.00,170.33
2018-02-11,7050.00,6600.00,170.28
2018-02-12,6500.00,6400.00,170.11
2018-02-13,6550.00,5800.00,169.97
2018-02-14,5910.00,5500.00,169.84
2018-02-15,6670.00,5400.00,169.65
2018-02-16,6650.00,5300.00,169.58
2018-02-17,6690.00,5000.00,169.32
2018-02-18,6670.00,4800.00,169.12
2018-02-19,6680.00,4200.00,168.89
2018-02-20,6680.00,4100.00,168.65
2018-02-21,6700.00,4300.00,168.41
2018-02-22,6000.00,4300.00,168.23
2018-02-23,6000.00,4300.00,167.99
2018-02-24,6010.00,4500.00,167.71
2018-02-25,6060.00,4500.00,167.39
2018-02-26,6030.00,4400.00,167.05
2018-02-27,6060.00,4400.00,166.79
2018-02-28,6100.00,4300.00,166.50
2018-03-01,6110.00,4300.00,166.12
2018-03-02,6120.00,4200.00,165.82
2018-03-03,6120.00,4300.00,165.54
2018-03-04,6140.00,4300.00,165.26
2018-03-05,6180.00,4600.00,164.96
2018-03-06,6170.00,4800.00,164.70
2018-03-07,6170.00,4900.00,164.43
2018-03-08,6210.00,4900.00,164.17
2018-03-09,6200.00,5100.00,163.94
2018-03-10,6240.00,5500.00,163.79
2018-03-11,6240.00,5500.00,163.58
2018-03-12,6240.00,5600.00,163.44
2018-03-13,6280.00,5700.00,163.27
2018-03-14,6270.00,5700.00,163.14
2018-03-15,6280.00,5700.00,162.94
2018-03-16,6290.00,5700.00,162.60
2018-03-17,6310.00,5800.00,162.39
2018-03-18,6330.00,5800.00,162.30
2018-03-19,6350.00,5800.00,162.04
2018-03-20,6370.00,5800.00,161.82
2018-03-21,6390.00,5900.00,161.74
2018-03-22,6350.00,6200.00,161.80
2018-03-23,6360.00,7000.00,161.79
2018-03-24,6370.00,6700.00,161.68
2018-03-25,6380.00,7000.00,161.71
2018-03-26,6350.00,7000.00,161.76
2018-03-27,6380.00,7300.00,161.80
2018-03-28,6340.00,7200.00,161.73
2018-03-29,6370.00,7000.00,161.69
2018-03-30,6330.00,7100.00,161.68
2018-03-31,6350.00,7400.00,161.74
2018-04-01,6340.00,7800.00,161.96
2018-04-02,6320.00,8000.00,162.18
2018-04-03,6320.00,8000.00,162.27
2018-04-04,6320.00,7500.00,162.25
2018-04-05,6340.00,8800.00,162.23
2018-04-06,6310.00,9500.00,162.69
2018-04-07,6300.00,8500.00,162.92
2018-04-08,6240.00,7800.00,163.12
2018-04-09,6280.00,7700.00,163.10
2018-04-10,10000.00,8000.00,162.97
2018-04-11,9990.00,7800.00,162.84
2018-04-12,10000.00,7300.00,162.62
2018-04-13,10100.00,7500.00,162.35
2018-04-14,9070.00,9000.00,162.40
2018-04-15,9030.00,8500.00,162.55
2018-04-16,10000.00,8700.00,162.64
2018-04-17,10800.00,8200.00,162.58
2018-04-18,10900.00,8500.00,162.47
2018-04-19,11800.00,8800.00,162.26
2018-04-20,11800.00,8500.00,161.90
2018-04-21,11800.00,8600.00,161.60
2018-04-22,8570.00,8500.00,161.43
2018-04-23,11800.00,9200.00,161.39
2018-04-24,9130.00,8800.00,161.23
2018-04-25,10500.00,9500.00,161.33
2018-04-26,11500.00,13000.00,161.46
2018-04-27,11800.00,12500.00,161.76
2018-04-28,11800.00,11000.00,161.76
2018-04-29,11000.00,9800.00,161.63
2018-04-30,11900.00,9800.00,161.44
2018-05-01,11800.00,9800.00,161.25
2018-05-02,13500.00,9000.00,160.91
2018-05-03,13500.00,8900.00,160.37
2018-05-04,12600.00,9000.00,159.90
2018-05-05,13700.00,11000.00,159.47
2018-05-06,13700.00,17500.00,159.81
2018-05-07,13600.00,13000.00,160.21
2018-05-08,13600.00,11000.00,160.00
2018-05-09,13700.00,11000.00,159.61
2018-05-10,13700.00,11000.00,159.25
2018-05-11,13300.00,11000.00,158.80
2018-05-12,12800.00,10000.00,158.26
2018-05-13,14600.00,9800.00,157.68
2018-05-14,12600.00,10000.00,157.12
2018-05-15,15600.00,10300.00,156.54
2018-05-16,14300.00,10800.00,155.93
2018-05-17,17300.00,10000.00,155.24
2018-05-18,17500.00,12500.00,154.59
2018-05-19,13000.00,13300.00,154.15
2018-05-20,16000.00,14000.00,153.95
2018-05-21,15300.00,14300.00,153.73
2018-05-22,16800.00,13700.00,153.20
2018-05-23,19700.00,19000.00,152.97
2018-05-24,18600.00,24000.00,153.21
2018-05-25,25500.00,23000.00,153.35
2018-05-26,22800.00,19000.00,153.33
2018-05-27,21000.00,14800.00,152.91
2018-05-28,20500.00,16000.00,152.49
2018-05-29,18400.00,15000.00,151.77
2018-05-30,19100.00,14800.00,151.02
2018-05-31,16300.00,14800.00,150.38
2018-06-01,16300.00,14500.00,149.99
2018-06-02,18200.00,14000.00,149.51
2018-06-03,15800.00,14000.00,148.94
2018-06-04,20000.00,13500.00,148.14
2018-06-05,18900.00,13000.00,147.54
2018-06-06,15700.00,13000.00,146.96
2018-06-07,18800.00,13000.00,146.33
2018-06-08,12800.00,12800.00,145.88
2018-06-09,15200.00,12500.00,145.58
2018-06-10,12000.00,11800.00,145.34
2018-06-11,12500.00,11600.00,145.22
2018-06-12,11100.00,12000.00,145.50
2018-06-13,12000.00,13000.00,145.66
2018-06-14,12700.00,12700.00,145.67
2018-06-15,11900.00,12400.00,145.69
2018-06-16,11500.00,12300.00,145.49
2018-06-17,10800.00,12000.00,145.52
2018-06-18,13100.00,11500.00,145.54
2018-06-19,14700.00,15800.00,145.85
2018-06-20,15000.00,15000.00,145.58
2018-06-21,13200.00,16000.00,145.72
2018-06-22,16800.00,17000.00,145.95
2018-06-23,17700.00,18000.00,145.92
2018-06-24,20300.00,17800.00,145.67
2018-06-25,21200.00,17500.00,145.75
2018-06-26,15000.00,16500.00,145.58
2018-06-27,19900.00,21000.00,145.66
2018-06-28,24300.00,23500.00,145.57
2018-06-29,25900.00,25000.00,145.53
2018-06-30,21100.00,25000.00,145.93
2018-07-01,27400.00,26000.00,146.03
2018-07-02,25600.00,28000.00,145.94
2018-07-03,27400.00,27500.00,146.08
2018-07-04,32100.00,34500.00,145.12
2018-07-05,40000.00,51000.00,145.40
2018-07-06,39900.00,47000.00,146.97
2018-07-07,40900.00,42500.00,148.26
2018-07-08,38800.00,35000.00,149.03
2018-07-09,40600.00,36000.00,148.12
2018-07-10,34700.00,36500.00,147.39
2018-07-11,34300.00,36000.00,147.08
2018-07-12,41100.00,44000.00,146.41
2018-07-13,42900.00,51500.00,146.66
2018-07-14,42400.00,59200.00,148.18
2018-07-15,42900.00,56500.00,151.34
2018-07-16,43000.00,41000.00,153.25
2018-07-17,41000.00,42000.00,153.39
2018-07-18,41500.00,48000.00,153.71
2018-07-19,33200.00,45000.00,154.91
2018-07-20,33000.00,35500.00,155.92
2018-07-21,30500.00,29600.00,156.76
2018-07-22,30600.00,30000.00,156.52
2018-07-23,30600.00,27000.00,156.43
2018-07-24,30800.00,24200.00,155.95
2018-07-25,31200.00,23000.00,155.05
2018-07-26,30000.00,23000.00,154.04
2018-07-27,29600.00,23500.00,153.22
2018-07-28,24700.00,23900.00,152.99
